submission_id,comment_id,name,organization,date,comment_text
14872,14872-27139,Jo Anne Simon,NYS Assembly,"September 22, 2022","JO ANNE SIMON Assemblymember 52nd District CHAIR Committee on Ethics and Guidance CO-CHAIR Legislative Ethics Commission My office has received many calls from people with cancer or other conditions who need to take a vehicle to regular chemo or other medical treatments. They are too weak for public transit and don’t have the financial bandwidth to sustain the tolls. Testimony on Congestion Pricing – August 31, 2022"
14872,14872-27138,Jo Anne Simon,NYS Assembly,"September 22, 2022","I am Assemblymember Jo Anne Simon and I represent Downtown Brooklyn and most of the neighborhoods surrounding the commercial core. Thank you for the opportunity to testify in support of congestion pricing today. I was a co-sponsor of the congestion pricing bill. Done right, congestion pricing will (1) increase the use of mass transit and fund keeping it in a state of good repair; and (2) reduce gratuitous vehicular traffic over the free bridges. After engaging with communities throughout the Gowanus corridor during the 1990’s, we learned through a Blueprint study that much of the traffic was induced by two things: the (1) the free Brooklyn and Manhattan bridges, and (2) the (now eliminated) one-way toll on the Verrazano. People with disabilities must have an exemption because the transit system is not accessible. Moreover, they are overwhelmingly underemployed or living on fixed incomes. Not allowing exemptions for people who need to get in and out of Manhattan or below 60th Street and who cannot reliably take public transportation deserve our consideration. The subways are marginally accessible, the buses don’t go over the bridges except for a few express buses and access-a-ride is an unmitigated disaster."
14872,14872-27140,Jo Anne Simon,NYS Assembly,"September 22, 2022","I agree some reduction might be made for cabs that already have been paying a congestion fee. However, we cannot lose sight of the fact that the proliferation of FHVs has caused a huge spike in congestion on our roadways. It cannot continue as it has."
14872,14872-27141,Jo Anne Simon,NYS Assembly,"September 22, 2022","Yesterday, I read an op-ed in the Daily News. I agree we must mitigate impacts to Environmental Justice communities such as those along the Cross Bronx Expressway, which like the Gowanus/BQE, is another of Robert Moses crowning disasters. In sum, the balance to be struck is a delicate one. We all have a responsibility to be part of the solution. I thank the members of the panel for taking on this difficult task in service to the public. We fought for and finally got a Downtown Brooklyn Transportation Blueprint Study which was published in 2005. Among the things it identified was – 1. 50% of the traffic in Downtown Brooklyn was through traffic over the free bridges; 2. Congestion pricing was the only way to disrupt the unequal tolling policies that had created the polluting pathfinding through the area; 3. Residential Permit Parking was needed to eliminate the major Park ‘n Ride problem that existed in the area. That study was finalized in 2006 and demonstrated unequivocally that RPP was justified and would further reduce congestion. I have two bills to establish RPP. The main point is that this is about reducing congestion - not just because it’s costly but because traffic congestion significantly contributes to climate change. Reducing congestion protects the health and safety of us all, even those who disagree. Yes, it will be a pain in the neck for many. New Yorkers want to be able to go where they want to when they want to. We want to “see the USA in a Chevrolet” as it were. But not being able to breathe and increased flooding is much more of a pain and for so many more. Studies show that the U.S. must reduce Vehicles Miles Traveled by 20% ALBANY OFFICE: Room 435, Legislative Office Building, Albany, NY 12248 ▪ 518-455-5426 ▪ FAX: 518-455-4787 DISTRICT OFFICE: 341 Smith Street, Brooklyn, NY 11231 ▪ 718-246-4889 ▪ FAX: 718-246-4895 EMAIL: simonj@nyassembly.gov ALBANY OFFICE: Room 435, Legislative Office Building, Albany, NY 12248 ▪ 518-455-5426 ▪ FAX: 518-455-4787 DISTRICT OFFICE: 341 Smith Street, Brooklyn, NY 11231 ▪ 718-246-4889 ▪ FAX: 718-246-4895 EMAIL: simonj@nyassembly.gov"
14876,14876-25873,Jo Anne Simon,NYS Assembly,"September 22, 2022","September 22, 2022 Hon. Stephanie Pollack Acting Administrator, Federal Highway Administration U.S. Department of Transportation 1200 New Jersey Avenue, SE Washington, DC 20590 reliability of bus service and increase transit ridership. Without these investments, the MTA will be unable to adequately maintain the system and, in turn, our residents and economy will suffer. We are hopeful that meaningful mitigation measures will be incorporated into the final plan. Those measures should decrease the impact on the Cross Bronx Expressway and ensure all New Yorkers have cleaner air. Cities around the world have successfully implemented congestion pricing plans for decades, resulting in increased mobility, investments for public transit, economic benefits, and significant improvements in air quality. It’s long past time for New York City to experience these same gains. We cannot afford any further delay in implementing this plan. Sincerely, Dear Administrator Pollack,"
14876,14876-25871,Jo Anne Simon,NYS Assembly,"September 22, 2022","As elected officials representing Brooklyn, we are writing to urge the Federal Highway Administration (FHWA) to expeditiously approve the New York Metropolitan Transportation Authority’s (MTA) Central Business District Tolling Program to facilitate implementation over the next year. It is vital that we continue to move forward on schedule, so that our City can begin to reap the benefits, including: reduced traffic in our neighborhoods, improved air quality and quality of life for the region, and substantial investment in the public transit system on which all New Yorkers rely. Transportation is the second largest source of emissions in the City. To combat the climate crisis we must reduce our reliance on cars and invest in improved public transit in order to drive down emissions. The Tolling Program will reduce the daily vehicle-miles traveled within the Manhattan Central Business District (CBD) by at least 5% and reduce the overall number of vehicles entering the CBD by at least 10%. The resulting decrease in emissions will improve air quality not only for the CBD, but the entire region. New Yorkers will face fewer public health threats from polluted air and enjoy the lasting benefits of a permanent reduction in emissions. New York City’s economy is deeply dependent on the success of our mass transit system. Congestion pricing will generate revenue to fund $15 billion in desperately needed capital investments for the MTA. These funds will ensure that New Yorkers have ongoing access to affordable, reliable transit. Additionally, the reduction in passenger vehicles will improve the Hon. Antonio Reynoso Brooklyn Borough President Hon. Lincoln Restler City Council, District 33 Hon. Robert Carroll NYS Assembly, District 44 Hon. Jo Anne Simon NYS Assembly, District 52 Hon. Shahana Hanif City Council, District 39 Hon. Marcela Mitaynes, NYS Assembly, District 51"
13987,13987-25400,Michael Specht,Town of Ramapo,"September 6, 2022","September 1, 2022 Chairman Janno Lieber Metropolitan Transportation Authority 2 Broadway New York, NY 10004 CBD Tolling Program 2 Broadway – 23rd Floor New York, NY 10004 Dear Chairman Lieber and Members of the CBD Tolling Program:"
13987,13987-25399,Michael Specht,Town of Ramapo,"September 6, 2022","On behalf of the Towns of Rockland County, we write to express our strong opposition to our residents being captured under the mandated pricing and tolling mechanisms to enter New York City. We respectfully request to be exempt from any additional pricing under the MTA Reform and Traffic Mobility Act or to be explicitly in any credits or discounts for tolls paid on same day tolls for bridges and tunnels. In addition, we also wish to express our disappointment that there are no members of the Transportation Mobility Review Board who represent communities that live west of the Hudson River. We request that a member representing these communities be placed on the Transportation Mobility Review Board so our residents have a place at the table as the policy is being created."
13987,13987-25401,Michael Specht,Town of Ramapo,"September 6, 2022","In addition, we have seen the MTA continuously invest capital dollars, at the behest of our taxpaying residents, to help improve every transit option other than those that would meaningfully benefit our residents who are travelling to New York City for economy boosting means such as employment or general tourism. For example, the Penn Station Access Project provides easier transit alternatives into Penn Station for Metro-North’s East-of-Hudson commuters. Nothing of comparison has been done to improve Rockland County resident’s options for transit or to gain a return on the investment that they have shelled out for numerous years. That is why we also feel it is important that communities that live west of the Hudson River are represented on the Transportation Mobility Review Board. For all of these aforementioned reasons, we are requesting to be exempted from the congestion pricing measures enacted by the MTA Reform and Traffic Mobility Act and that the MTA ensure that a West of the Hudson River representative be appointed to the Transportation Mobility Review Board. Sincerely, As it currently stands, the residents of Rockland County have no plausible means of obtaining public transit to enter New York City and are already tax-paying members of the Metropolitan Transit Authority’s Community Transportation District (MCTD). Due to our location on the western side of the Hudson River, Rockland County residents must utilize a car to enter Manhattan because there is no one-seat rail ride to the Central Business District in addition to the already limited options that are operated by New Jersey Transit with their contract with MetroNorth. Rockland County residents have already been investing into the MTA with no return to show for it. For years they have been paying tolls incurred at the Mario Cuomo Bridge, George Washington Bridge and the Lincoln Tunnel. Other counties other than Rockland that are a part of the MTCD have undoubtedly better transit options as well as the privilege of utilizing toll-free bridges or transit routes that do not require any toll at all."
14225,14225-25694,Althea Stevens,"Council Member, District 16","September 16, 2022","The Central Business District Tolling Program (CBDTP), better known as congestion pricing, will benefit the greater New York City metropolitan area. While the overall impact of the CBDTP will be positive and will ultimately cause an overall reduction of mobile air toxins across the region, the proposed program increases air pollution within the Bronx. Even as the Bronx has taken steps forward with reducing carbon emissions, this is a step back for the neighborhoods surrounding the Cross Bronx Expressway, due to the increased air pollution from vehicles on the highway. The MTA's report notes an overall decline in air pollution across the city and region, but an increase for the Bronx. This is primarily due to increased vehicle miles traveled on the Cross Bronx Expressway, and the reality is there would be an additional increase on other highways, including the Bruckner Expressway and Major Deegan, through secondary transportation pressure, even if the methodology doesn’t show an increase. The CBDTP is therefore an issue affecting health, equity, and environmental justice issues for the communities we represent, which have historically taken on more than their fair share for decades. In order to have our support for the CBDTP, these Bronx neighborhoods need to see direct benefits that will result in a reduction of mobile air toxins. The best solution would be prioritizing the capital funding for the capping of the Cross Bronx Expressway. Money was allocated as part of the bipartisan infrastructure bill that Senator Chuck Schumer and Congressman Ritchie Torres were both instrumental in getting passed, but the project will need additional resources and it should be prioritized by the city and state. It is also important that the deck on top of the Cross Bronx provide additional long-term benefits, such as providing green space or by creating a public transportation light rail line. This line could provide an east-west railway link stretching from Washington Heights to Parkchester, creating connections across eight subway lines and serving the nearly 600,000 people that live in adjacent neighborhoods. In addition to fully funding the Cross Bronx decking, further priority should be given to projects that would reduce greenhouse gas emissions, such as providing free buses across the entire city, or, at a minimum, within Bronx environmental justice areas harmed by the CBDTP to further incentivize public transportation options for residents that need it the most. The city should also pass electric vehicle supportive legislation that will remove hurdles for where electric vehicle charging stations can be located and provide opportunities for electric vehicle investment across the city. This will encourage the transition to electric vehicles, which will be key to reducing emissions within the city. Other ways the city can support these environmental justice areas include prioritizing and further incentivizing renewable energy bonuses for building upgrades. The Bronx has many buildings with low-income residents and the city needs to support improvements to these buildings in order for building upgrades to happen. For NYCHA buildings, the city needs to prioritize and fully fund renewable energy upgrades. OFFICE OF THE BRONX BOROUGH PRESIDENT - 851 GRAND CONCOURSE, SUITE 301, BRONX, NY 10451 - (718) 590-3500"
14225,14225-25695,Althea Stevens,"Council Member, District 16","September 16, 2022","We acknowledge that the CBDTP will be a benefit for much of the city, but the Bronx has been burdened by the Cross Bronx since its construction under the notion that it is good for the region as a whole. With the CBDTP adding to that historical burden, it is time the Bronx receives major capital improvements that will provide real health benefits in these environmental justice communities. Sincerely, Vanessa L. Gibson Bronx Borough President Luis Sepulveda State Senator – District 32 Alessandra Biaggi – State Senator – District 34 Jamaal T. Bailey State Senator – District 36 Chantel Jackson Assembly Member - District 79 Nathalia Fernandez Assembly Member – District 80 Jeffery Dinowitz Assembly Member – District 81 Kenneth Burgos Assembly Member – District 85 Diana Ayala Deputy Speaker – District 8 Eric Dinowitz Council Member – District 11 Kevin Riley Council Member – District 12 Marjorie Velázquez Council Member – District 13 Althea Stevens Council Member – District 16 Amanda Farias Council Member – District 18 OFFICE OF THE BRONX BOROUGH PRESIDENT - 851 GRAND CONCOURSE, SUITE 301, BRONX, NY 10451 - (718) 590-3500"
12637,12637-25071,Assemblyman Michael Tannousis,New York State Assembly District 64,8/29/2022,"The United Kingdom’s Office of National Statistics: Minor Road Traffic Estimates Review, the Department for Transport (DtF) noted that there was an increase in traffic on residential streets. However, this was not tied to congestion pricing. A 2020 article in The Guardian noted that the DtF had cited the general population increase and other experts had pointed to apps like Waze as the primary causes, along with increased car ownership and deliveries of goods purchased online. See: DfT, “National Statistics: Minor road traffic estimates review: technical report (September 28, 2022), https://www.gov.uk/government/statistics/road-traffic-estimates-in-great-britain2021/minor-road-traffic-estimates-review-technical-report, and Carlton Reid, “’Ratrunning’ increases on residential UK streets as experts blame satnav apps,” The Guardian (September 25, 2020), https://www.theguardian.com/world/2020/sep/25/ratrunning-residential-uk-streets-satnav-apps."
15160,15160-26144,Michael Tannousis,New York State Assembly,"September 9, 2022","THE COUNCIL DISTRICT OFFICE OF 2955 VETERANS ROAD WEST, 2E STATEN ISLAND, NY 10309 PHONE: (718) 984-5151 FAX: (718) 948-1592 THE CITY OF NEW YORK JOSEPH C. BORELLI MINORITY LEADER sanguine conclusions, since London is now the most congested city in the world, according to INRIX, a leading worldwide traffic analytics firm (see Inrix Global Traffic Scorecard, 2021). Certainly, we should be skeptical if we are copying a congestion pricing program that, after two decades, has resulted in far worse traffic than New York City currently experiences. CITY HALL 250 BROADWAY, SUITE 1551 NEW YORK, NY 10007 PHONE: (212) 788-7159 Borelli@council.nyc.gov COUNCIL MEMBER, 51ST DISTRICT, STATEN ISLAND The Potential Benefits of the CBD Tolling Program are Being Oversold"
15160,15160-26145,Michael Tannousis,New York State Assembly,"September 9, 2022","ST September 9, 2022 Honorable Kathy Hochul Governor State of New York 633 3rd Ave 38th floor New York, NY 10017 Dear Governor Hochul:"
15160,15160-26142,Michael Tannousis,New York State Assembly,"September 9, 2022",We are writing to ask that you withdraw your support for the Metropolitan Transportation Authority’s (MTA) “Central Business District Tolling Program.”
15160,15160-26143,Michael Tannousis,New York State Assembly,"September 9, 2022","The Environmental Assessment (EA) released by the MTA on August 10th makes it clear that the only objectives of the Central Business District Tolling Program (CBD) are to 1) reduce the miles vehicles travel within Central Manhattan by five percent; 2) reduce the number of cars coming into Central Manhattan by 10 percent; and 3) create a significant new funding source for the MTA. To create this marginal traffic benefit to Manhattan residents living within the proposed central business district, the CBD tolling program would charge an exorbitant toll for driving, which would effectively redisperse traffic congestion across other parts of New York City and the tri-state area, rather than reducing overall traffic. This toll, along with the negative environmental and financial impacts of this increased traffic in their communities, would disproportionately harm low and middle-income outer borough residents. Furthermore, at no point does the EA provide any conclusive evidence that this program would provide a source of revenue that is a stable and sustainable, nor does the MTA commit to specifically improving public transportation in areas of the city where it is significantly lacking."
15160,15160-26147,Michael Tannousis,New York State Assembly,"September 9, 2022","Once again, we should look to London, where the clogged main and arterial roadways across the city have had a particularly deleterious impact on communities outside the congestion pricing zone. Spillover traffic and motorists trying to avoid congestion now take circuitous routes through residential areas across the city and in neighborhoods in Outer London – what locals pejoratively call “rat running.” Rat running has led to traffic in otherwise quiet, arterial roads to double in the decade between 2009 and 2019, according to DfT data. The problem has gotten so bad that many borough officials began taking matters into their own hands, embarking on a new car-reduction plan called Low Traffic Neighborhoods by erecting barriers to prevent outside motorists from using their streets. The EA supports this:"
15160,15160-26150,Michael Tannousis,New York State Assembly,"September 9, 2022","• Those travelling outside the CBD will see no reduction, and likely higher traffic volumes, despite the overwhelming number of New Yorkers who face congestion in Brooklyn, Queens, Staten Island, the Bronx, Nassau, on Long Island, the Hudson Valley, New Jersey, and Connecticut. In fact, even the optimistic data within the EA, shows traffic overall getting worse for Long Island, New Jersey, and Connecticut. In sum, the people who will pay the price get worse traffic. (Table ES-4) Mid-day and PM traffic volumes approaching the westbound George Washington Bridge will result in additional traffic throughout its northern Manhattan and South Bronx approaches. (4B-21) The EA estimates this will double pedestrian volume at already overcrowded NYC Subway stations in and around the central business district. (Table ES-4) The CBD Tolling Program Could Have Disastrous Health Impacts"
15160,15160-26155,Michael Tannousis,New York State Assembly,"September 9, 2022","Even so, these estimates are troubling, especially when you look at the effect London’s congestion pricing has had on air pollution in Outer London and its suburbs over the last two decades. The toxic air pollution being caused by the increased traffic there is leading to nearly 4,000 premature deaths a year and children being born at lower birthweight, stunted lungs, and higher incidences of asthma, according to a recent study by the Imperial College of London. The CBD Tolling Program is a Regressive Tax"
15160,15160-26151,Michael Tannousis,New York State Assembly,"September 9, 2022","Other concerning EA findings: • In every scenario, Staten Island will see more congestion from personal vehicles and trucks on highways and local streets. (Table 4A-25 & 4A-26) • In every alternative, the Bronx will see more traffic from thousands of additional commercial trucks, and in almost every scenario, the Bronx will see more traffic from personal vehicles. (Table 4A-28 &4A-29) Most of this additional traffic will be on the Cross Bronx Expressway, which has the distinction of having some of the worst asthma health outcomes in the nation. This tolling program will have little impact on the day-to-day life of wealthy commuters or residents within the Manhattan CBD. But the vast majority of the 1,856,000 people who enter the CBD by car each day – working- and middle-class residents of the outer boroughs and suburbs - and will now be forced to pay for these fortunate few. That is far greater than the entire population and beneficiaries living within the CBD. (EA Page 1-13). Even the EA begrudgingly admits, this toll would disproportionately impact on low-income New Yorkers, making this program a new regressive tax. (Table ES-4). Other EA findings:"
15160,15160-26154,Michael Tannousis,New York State Assembly,"September 9, 2022","• The amount of total vehicle miles traveled throughout the 28-county study area will be reduced by between 0.2% and 0.4% by implementing any of the tolling scenarios as compared to taking no action, and by 2045, that number will only climb to a maximum of 0.5% at best. Meaning, it is a $1 billion annual tax on the region, without any regional benefit. (Table 4A-6, 4A-7 & 4A-14) The increase in daily commuting costs for auto drivers from New York City outside of the CBD will range from 7.9% to 37.2%, most significantly impacting lower income and minority drivers. Increases to Long Island, Hudson Valley, New Jersey, and Connecticut drivers will range from 5.8% to 26.5% (Table 4A-18) Drivers from New York City outside of the CBD can possibly face total daily tolls of up to $38.20, with the tolls having a disproportionate effect on lowincome families (Table 4A-19) No alternatives to generate $1 billion in revenue other than car-related fees were considered by the MTA that could spread the cost out more equitable and progressively through the regional population. The EA estimates the CBD Tolling Program would increase dangerous atmospheric pollutants – particulate matter, nitrogen dioxide, carbon monoxide, and volatile organic compounds – for Staten Island and the Bronx (Table 10-8). Considering the predicted increases in spillover traffic, particularly the hundreds of new trucks expected to fill the roads in these boroughs each hour, these estimates are laughably low and defy common sense (Table ES-4). Congestion Pricing Is Not a Budget Unicorn"
15160,15160-26156,Michael Tannousis,New York State Assembly,"September 9, 2022","Congestion charge payments in London accounted for £232m (about $275 million) in revenue in 2021, or less than four percent of the total revenue for Transport for London (TfL), the city’s public transportation agency. Those figures came in after Mayor Sadiq Kahn increased the daily rate from £11.50 to £15 ($13 to $17.75) and adjusted the operating hours to includes 6PM-10PM and weekends to try to boost the agency’s income. The city’s congestion charge has failed to generate enough revenue to help TfL survive a precipitous drop in ridership and an economic downturn. The agency recently needed a $6 billion bailout from the federal government just to stay afloat. Considering London’s significantly higher traffic volumes, there is no chance the CBD Tolling Program would come close to generating the $1 billion MTA is projecting in the EA – especially when that figure does not incorporate exemptions that are being considered for New Jersey drivers, for-hire vehicles, and others. Given the MTA’s long, notorious history of fiscal mismanagement, cost-overruns, and failures to meet even the most generous project deadlines, it is simply magical"
15160,15160-26157,Michael Tannousis,New York State Assembly,"September 9, 2022","Given all of these factors, to say that the Central Business District Tolling Program is problematic is an understatement: It is a disaster waiting to happen. We cannot in good conscience support a project that would be so harmful to so many New York City residents, and as leader of this state, we urge you to reconsider. Thank you for your time, courtesy, and consideration. Very truly yours, Joseph C. Borelli Council Minority Leader District 51 Nicole Malliotakis Member of Congress NY-11 David Carr Council Member District 50 Kamillah Hanks Council Member District 49 Inna Vernikov Minority Whip District 48 Ari Kagan Council Member District 47 Kalman Yeger Council Member District 44 Joann Ariola Council Member District 32 Robert Holden Council Member District 30 Vickie Paladino Council Member District 19 Andrew J. Lanza NYS Senator District 24 Diane J. Savino NYS Senator District 23 Simcha Felder NYS Senator District 17 Vito Fossella Borough President Staten Island Michael Tannousis Member of Assembly District 64 Michael Cusick Member of Assembly District 63 Michael W. Reilly Member of Assembly District 62 Charles D. Fall Member of Assembly District 61 Nikki Lucas Member of Assembly District 60 Simcha Eichenstein Member of Assembly District 48"
14258,14258-24952,Ritchie Torres,US House of Representatives,"September 8, 2022","September 8, 2022 Mr. Carl Weisbrod Chairman Traffic Mobility Review Board 2 Broadway New York, NY 10004"
14258,14258-24955,Ritchie Torres,US House of Representatives,"September 8, 2022","The burden of bringing environmental justice to the Bronx cannot, however, fall solely on the shoulders of the MTA. The whole of New York State government must do its part. Capping the Cross Bronx Expressway to prevent air pollution; greening the Hunts Point Terminal Market to retire 1000 diesel powered Refrigeration Truck Units; prioritizing the South Bronx for EV charging stations; closing fossil fuel peaker plants upon the completion of Tier 4; and preventing the concentration of last mile delivery warehouses at the Harlem River Yards, a state-owned site. These are but a few initiatives the State could champion concretely to address the public health and environmental needs of the Bronx."
14258,14258-24957,Ritchie Torres,US House of Representatives,"September 8, 2022","The people of the Bronx need something more tangible than feel-good rhetoric about racial equity and environmental justice. We need real investments that offer a clean and green break from the environmental racism of the past. We need congestion pricing to be not part of the problem, but instead part of a solution that finally brings breathable air to the Bronx. Sincerely, Ritchie Torres Member of Congress When it comes to the public health of the Bronx, those charged with voting upon a congestion pricing plan must observe the Hippocratic Oath: Do no harm. Yet harm is precisely what will befall the Bronx if the environmental impacts projected by the MTA’s own modeling are left unmitigated."
14224,14224-25690,Marjorie Velazquez,"Council Member, District 13","September 16, 2022","The Central Business District Tolling Program (CBDTP), better known as congestion pricing, will benefit the greater New York City metropolitan area. While the overall impact of the CBDTP will be positive and will ultimately cause an overall reduction of mobile air toxins across the region, the proposed program increases air pollution within the Bronx. Even as the Bronx has taken steps forward with reducing carbon emissions, this is a step back for the neighborhoods surrounding the Cross Bronx Expressway, due to the increased air pollution from vehicles on the highway. The MTA's report notes an overall decline in air pollution across the city and region, but an increase for the Bronx. This is primarily due to increased vehicle miles traveled on the Cross Bronx Expressway, and the reality is there would be an additional increase on other highways, including the Bruckner Expressway and Major Deegan, through secondary transportation pressure, even if the methodology doesn’t show an increase. The CBDTP is therefore an issue affecting health, equity, and environmental justice issues for the communities we represent, which have historically taken on more than their fair share for decades. In order to have our support for the CBDTP, these Bronx neighborhoods need to see direct benefits that will result in a reduction of mobile air toxins. The best solution would be prioritizing the capital funding for the capping of the Cross Bronx Expressway. Money was allocated as part of the bipartisan infrastructure bill that Senator Chuck Schumer and Congressman Ritchie Torres were both instrumental in getting passed, but the project will need additional resources and it should be prioritized by the city and state. It is also important that the deck on top of the Cross Bronx provide additional long-term benefits, such as providing green space or by creating a public transportation light rail line. This line could provide an east-west railway link stretching from Washington Heights to Parkchester, creating connections across eight subway lines and serving the nearly 600,000 people that live in adjacent neighborhoods. In addition to fully funding the Cross Bronx decking, further priority should be given to projects that would reduce greenhouse gas emissions, such as providing free buses across the entire city, or, at a minimum, within Bronx environmental justice areas harmed by the CBDTP to further incentivize public transportation options for residents that need it the most. The city should also pass electric vehicle supportive legislation that will remove hurdles for where electric vehicle charging stations can be located and provide opportunities for electric vehicle investment across the city. This will encourage the transition to electric vehicles, which will be key to reducing emissions within the city. Other ways the city can support these environmental justice areas include prioritizing and further incentivizing renewable energy bonuses for building upgrades. The Bronx has many buildings with low-income residents and the city needs to support improvements to these buildings in order for building upgrades to happen. For NYCHA buildings, the city needs to prioritize and fully fund renewable energy upgrades. OFFICE OF THE BRONX BOROUGH PRESIDENT - 851 GRAND CONCOURSE, SUITE 301, BRONX, NY 10451 - (718) 590-3500"
14224,14224-25691,Marjorie Velazquez,"Council Member, District 13","September 16, 2022","We acknowledge that the CBDTP will be a benefit for much of the city, but the Bronx has been burdened by the Cross Bronx since its construction under the notion that it is good for the region as a whole. With the CBDTP adding to that historical burden, it is time the Bronx receives major capital improvements that will provide real health benefits in these environmental justice communities. Sincerely, Vanessa L. Gibson Bronx Borough President Luis Sepulveda State Senator – District 32 Alessandra Biaggi – State Senator – District 34 Jamaal T. Bailey State Senator – District 36 Chantel Jackson Assembly Member - District 79 Nathalia Fernandez Assembly Member – District 80 Jeffery Dinowitz Assembly Member – District 81 Kenneth Burgos Assembly Member – District 85 Diana Ayala Deputy Speaker – District 8 Eric Dinowitz Council Member – District 11 Kevin Riley Council Member – District 12 Marjorie Velázquez Council Member – District 13 Althea Stevens Council Member – District 16 Amanda Farias Council Member – District 18 OFFICE OF THE BRONX BOROUGH PRESIDENT - 851 GRAND CONCOURSE, SUITE 301, BRONX, NY 10451 - (718) 590-3500 Response to Marjorie Velazquez, Council Member, District 13, September 16, 2022 (Submission 14224)"
15150,15150-26000,Inna Vernikov,New York City Council,"September 9, 2022","THE COUNCIL DISTRICT OFFICE OF 2955 VETERANS ROAD WEST, 2E STATEN ISLAND, NY 10309 PHONE: (718) 984-5151 FAX: (718) 948-1592 THE CITY OF NEW YORK JOSEPH C. BORELLI MINORITY LEADER sanguine conclusions, since London is now the most congested city in the world, according to INRIX, a leading worldwide traffic analytics firm (see Inrix Global Traffic Scorecard, 2021). Certainly, we should be skeptical if we are copying a congestion pricing program that, after two decades, has resulted in far worse traffic than New York City currently experiences. CITY HALL 250 BROADWAY, SUITE 1551 NEW YORK, NY 10007 PHONE: (212) 788-7159 Borelli@council.nyc.gov COUNCIL MEMBER, 51ST DISTRICT, STATEN ISLAND The Potential Benefits of the CBD Tolling Program are Being Oversold"
15150,15150-26001,Inna Vernikov,New York City Council,"September 9, 2022","ST September 9, 2022 Honorable Kathy Hochul Governor State of New York 633 3rd Ave 38th floor New York, NY 10017 Dear Governor Hochul:"
15150,15150-25998,Inna Vernikov,New York City Council,"September 9, 2022",We are writing to ask that you withdraw your support for the Metropolitan Transportation Authority’s (MTA) “Central Business District Tolling Program.”
15150,15150-25999,Inna Vernikov,New York City Council,"September 9, 2022","The Environmental Assessment (EA) released by the MTA on August 10th makes it clear that the only objectives of the Central Business District Tolling Program (CBD) are to 1) reduce the miles vehicles travel within Central Manhattan by five percent; 2) reduce the number of cars coming into Central Manhattan by 10 percent; and 3) create a significant new funding source for the MTA. To create this marginal traffic benefit to Manhattan residents living within the proposed central business district, the CBD tolling program would charge an exorbitant toll for driving, which would effectively redisperse traffic congestion across other parts of New York City and the tri-state area, rather than reducing overall traffic. This toll, along with the negative environmental and financial impacts of this increased traffic in their communities, would disproportionately harm low and middle-income outer borough residents. Furthermore, at no point does the EA provide any conclusive evidence that this program would provide a source of revenue that is a stable and sustainable, nor does the MTA commit to specifically improving public transportation in areas of the city where it is significantly lacking."
15150,15150-26003,Inna Vernikov,New York City Council,"September 9, 2022","Once again, we should look to London, where the clogged main and arterial roadways across the city have had a particularly deleterious impact on communities outside the congestion pricing zone. Spillover traffic and motorists trying to avoid congestion now take circuitous routes through residential areas across the city and in neighborhoods in Outer London – what locals pejoratively call “rat running.” Rat running has led to traffic in otherwise quiet, arterial roads to double in the decade between 2009 and 2019, according to DfT data. The problem has gotten so bad that many borough officials began taking matters into their own hands, embarking on a new car-reduction plan called Low Traffic Neighborhoods by erecting barriers to prevent outside motorists from using their streets. The EA supports this:"
15150,15150-26006,Inna Vernikov,New York City Council,"September 9, 2022","• Those travelling outside the CBD will see no reduction, and likely higher traffic volumes, despite the overwhelming number of New Yorkers who face congestion in Brooklyn, Queens, Staten Island, the Bronx, Nassau, on Long Island, the Hudson Valley, New Jersey, and Connecticut. In fact, even the optimistic data within the EA, shows traffic overall getting worse for Long Island, New Jersey, and Connecticut. In sum, the people who will pay the price get worse traffic. (Table ES-4) Mid-day and PM traffic volumes approaching the westbound George Washington Bridge will result in additional traffic throughout its northern Manhattan and South Bronx approaches. (4B-21) The EA estimates this will double pedestrian volume at already overcrowded NYC Subway stations in and around the central business district. (Table ES-4) The CBD Tolling Program Could Have Disastrous Health Impacts"
15150,15150-26011,Inna Vernikov,New York City Council,"September 9, 2022","Even so, these estimates are troubling, especially when you look at the effect London’s congestion pricing has had on air pollution in Outer London and its suburbs over the last two decades. The toxic air pollution being caused by the increased traffic there is leading to nearly 4,000 premature deaths a year and children being born at lower birthweight, stunted lungs, and higher incidences of asthma, according to a recent study by the Imperial College of London. The CBD Tolling Program is a Regressive Tax"
15150,15150-26007,Inna Vernikov,New York City Council,"September 9, 2022","Other concerning EA findings: • In every scenario, Staten Island will see more congestion from personal vehicles and trucks on highways and local streets. (Table 4A-25 & 4A-26) • In every alternative, the Bronx will see more traffic from thousands of additional commercial trucks, and in almost every scenario, the Bronx will see more traffic from personal vehicles. (Table 4A-28 &4A-29) Most of this additional traffic will be on the Cross Bronx Expressway, which has the distinction of having some of the worst asthma health outcomes in the nation. This tolling program will have little impact on the day-to-day life of wealthy commuters or residents within the Manhattan CBD. But the vast majority of the 1,856,000 people who enter the CBD by car each day – working- and middle-class residents of the outer boroughs and suburbs - and will now be forced to pay for these fortunate few. That is far greater than the entire population and beneficiaries living within the CBD. (EA Page 1-13). Even the EA begrudgingly admits, this toll would disproportionately impact on low-income New Yorkers, making this program a new regressive tax. (Table ES-4). Other EA findings:"
